observer,condition,trial,time_taken,acc,time_taken_s
4,feature,18,23.089346,0.717948717948718,-1.348444827296702
4,feature,19,25.159673,0.6153846153846154,-0.9213879404624118
4,feature,20,23.514073,0.5897435897435898,-1.257793820305961
4,conjunction,1,37.848626,0.5641025641025641,1.10944157892898
4,conjunction,2,31.047586,0.5897435897435898,0.12437597014648394
4,conjunction,3,35.182059,0.46153846153846156,0.7461053073814281
4,conjunction,4,33.141994,0.5384615384615384,0.4490290012236879
4,conjunction,5,32.055127,0.5897435897435898,0.28320143089044736
4,conjunction,6,34.602619,0.5897435897435898,0.6635154165816103
4,conjunction,7,32.822068,0.5384615384615384,0.4007882493748702
4,conjunction,8,29.934605,0.6153846153846154,-0.057176211386196746
4,conjunction,9,29.59863,0.6153846153846154,-0.1133095157656905
4,conjunction,10,32.417883,0.6153846153846154,0.33916556114699176
4,conjunction,11,28.664982,0.41025641025641024,-0.2727106699858282
4,conjunction,12,33.489071,0.6923076923076923,0.5008399476564802
4,conjunction,13,31.704186,0.5384615384615384,0.22845404541387013
4,conjunction,14,29.755651,0.5897435897435898,-0.08699622157931974
4,conjunction,15,27.614855,0.5897435897435898,-0.45832346920761463
4,conjunction,16,31.328855,0.6410256410256411,0.16922703294718328
4,conjunction,17,27.326275,0.48717948717948717,-0.5105680385009036
4,conjunction,18,28.688287,0.5641025641025641,-0.2686690128155938
4,conjunction,19,28.864301,0.5897435897435898,-0.23824950193460726
4,conjunction,20,31.134773,0.6923076923076923,0.1383220883821589
5,feature,1,30.318612,0.6923076923076923,0.006215620115853118
5,feature,2,25.15671,0.717948717948718,-0.9219736614087489
5,feature,3,27.577476,0.8461538461538461,-0.465059708807037
5,feature,4,28.43868,0.7435897435897436,-0.3121287279144823
5,feature,5,23.448072,0.6410256410256411,-1.271772668678816
5,feature,6,31.478926,0.5897435897435898,0.1929928456722126
5,feature,7,27.034998,0.8717948717948718,-0.5638633799065539
5,feature,8,29.228431,0.6410256410256411,-0.17590346313961688
5,feature,9,26.398638,0.6666666666666666,-0.6823248715312845
5,feature,10,23.811462,0.6410256410256411,-1.195290426044029
5,feature,11,26.196611,0.8205128205128205,-0.7205310458548254
5,feature,12,26.227163,0.717948717948718,-0.7147343578030904
5,feature,13,25.297167,0.6666666666666666,-0.894283946544709
5,feature,14,27.512486,0.6410256410256411,-0.47679361962993266
5,feature,15,25.302136,0.8205128205128205,-0.893307175040476
5,feature,16,24.651577,0.6666666666666666,-1.022849589482496
5,feature,17,25.913393,0.6923076923076923,-0.7745906098959291
5,feature,18,30.665485,0.6666666666666666,0.06279095066924151
5,feature,19,28.2394,0.8205128205128205,-0.34710060086205874
5,feature,20,27.297197,0.7948717948717948,-0.5158628900624876
5,conjunction,1,30.347473,0.46153846153846156,0.010947502660245214
5,conjunction,2,34.817647,0.6666666666666666,0.6943244908180802
5,conjunction,4,31.993391,0.5641025641025641,0.2736140925464377
5,conjunction,5,30.437751,0.6153846153846154,0.02571996000906899
5,conjunction,6,30.721289,0.6153846153846154,0.07183283936011073
5,conjunction,7,31.145305,0.5641025641025641,0.14000410477622596
5,conjunction,8,40.537202,0.717948717948718,1.4507316696860881
5,conjunction,9,33.369284,0.6923076923076923,0.48301932050602014
5,conjunction,10,37.767833,0.4358974358974359,1.0988142020718261
5,conjunction,11,35.799531,0.6153846153846154,0.8326321822206083
5,conjunction,12,33.566538,0.717948717948718,0.5123307495544026
5,conjunction,13,34.535302,0.717948717948718,0.6538309190645325
5,conjunction,14,34.671855,0.5384615384615384,0.673456355255612
5,conjunction,15,33.51805,0.5897435897435898,0.5051415571403458
5,conjunction,16,33.910819,0.6153846153846154,0.5630797249566403
5,conjunction,17,32.806115,0.6410256410256411,0.398370448608146
5,conjunction,18,27.775989,0.6410256410256411,-0.4293887715793068
5,conjunction,19,29.499982,0.6410256410256411,-0.12991226179750587
5,conjunction,20,26.480891,0.48717948717948717,-0.6668533496261069
6,feature,1,23.943581,0.717948717948718,-1.167772502281469
6,feature,2,25.046447,0.5897435897435898,-0.943819463355281
6,feature,3,24.021822,0.7948717948717948,-1.1515478574840163
6,feature,4,24.938492,0.7692307692307693,-0.9653013681842968
6,feature,5,27.362402,0.717948717948718,-0.5039974682560382
6,feature,6,24.332158,0.8461538461538461,-1.0877105718796478
6,feature,7,25.999315,0.717948717948718,-0.7581279651105093
6,feature,8,24.572234,0.6923076923076923,-1.0388821274310631
6,feature,9,24.810488,0.7692307692307693,-0.9908936397977445
6,feature,10,24.922713,0.6923076923076923,-0.9684490095086665
6,feature,11,23.806316,0.6153846153846154,-1.196365328797208
6,feature,12,21.567883,0.6666666666666666,-1.6874499509940837
6,feature,13,24.896196,0.6666666666666666,-0.973743189894731
6,feature,14,23.208434,0.717948717948718,-1.3228603051303875
6,feature,15,22.977405,0.7948717948717948,-1.372614511238889
6,feature,16,23.91911,0.6666666666666666,-1.1728578793467066
6,feature,17,24.14899,0.7948717948717948,-1.1252897512824833
6,feature,18,20.81835,0.7948717948717948,-1.863355576887439
6,feature,19,22.863889,0.6153846153846154,-1.3972448064032457
6,feature,20,24.791146,0.6666666666666666,-0.9947722303492713
6,conjunction,2,38.581087,0.5384615384615384,1.204765981162757
6,conjunction,5,36.112206,0.6153846153846154,0.8758800433613942
6,conjunction,6,40.776483,0.5384615384615384,1.4800011049622515
6,conjunction,7,35.221443,0.7692307692307693,0.7516693970901915
6,conjunction,8,37.330922,0.5897435897435898,1.0409468434477085
6,conjunction,9,36.432812,0.6410256410256411,0.9198377876210043
6,conjunction,10,35.667093,0.7435897435897436,0.8141999318283496
6,conjunction,12,34.964941,0.6666666666666666,0.71531906869314
6,conjunction,13,31.366314,0.6410256410256411,0.1751698268794804
6,conjunction,14,28.662083,0.7435897435897436,-0.27321365729297353
6,conjunction,15,35.433434,0.5128205128205128,0.7815125771790319
6,conjunction,16,26.803629,0.6410256410256411,-0.60660809087397
6,conjunction,17,28.169403,0.5384615384615384,-0.35944304821770984
6,conjunction,18,31.622281,0.7435897435897436,0.2155895156778121
6,conjunction,20,25.214282999999998,0.8205128205128205,-0.9106050596245826
7,feature,1,32.000876,0.8974358974358975,0.27477746628320493
7,feature,2,35.782664,0.8461538461538461,0.8302884857871774
7,feature,3,32.504415,0.7435897435897436,0.3524227557893048
7,feature,4,34.101429,0.6923076923076923,0.5909555805651254
7,feature,5,28.585192,0.8205128205128205,-0.28657313467623796
7,feature,6,29.986713,0.7692307692307693,-0.048526698017339026
7,feature,7,26.370486,0.717948717948718,-0.6876312464066178
7,feature,9,30.829769,0.5897435897435898,0.08936288801255413
7,feature,10,32.752259,0.6666666666666666,0.39019946129623867
7,feature,11,30.683441,0.6153846153846154,0.06570214477042226
7,feature,12,30.486898,0.6153846153846154,0.03374362133530551
7,feature,13,34.5385,0.6923076923076923,0.6542914232862793
7,feature,14,30.338565,0.717948717948718,0.00948747882963308
7,feature,15,30.426446,0.6410256410256411,0.02387249086903143
7,feature,16,34.345408,0.5897435897435898,0.6264099217902747
7,feature,17,30.194191,0.6410256410256411,-0.014235426890717946
7,feature,18,32.97561,0.7435897435897436,0.42399882609546846
7,feature,19,29.907914,0.6410256410256411,-0.061612538131215144
7,feature,20,30.496968,0.7948717948717948,0.03538603685308682
7,conjunction,1,58.557145,0.5897435897435898,3.27980099621236
7,conjunction,2,39.856354,0.5641025641025641,1.366493712197099
7,conjunction,3,42.915963,0.717948717948718,1.734323800616371
7,conjunction,4,46.067561,0.5641025641025641,2.0867526299270063
7,conjunction,5,41.506402,0.5384615384615384,1.5682369537908172
7,conjunction,7,37.847442,0.5384615384615384,1.1092860013893011
7,conjunction,8,54.796386,0.4358974358974359,2.949683615073241
7,conjunction,9,37.531006,0.5897435897435898,1.0675308787523974
7,conjunction,10,51.710893,0.5897435897435898,2.66145617048612
7,conjunction,12,39.105944,0.6153846153846154,1.2719657215194866
7,conjunction,13,42.086052,0.5128205128205128,1.637209180006993
7,conjunction,14,45.665715,0.5897435897435898,2.0431809763624456
7,conjunction,15,43.048621,0.5128205128205128,1.7496728944805358
7,conjunction,16,51.734933,0.38461538461538464,2.663767649831386
7,conjunction,17,36.615261,0.6666666666666666,0.9446806792176361
7,conjunction,18,59.017261,0.5128205128205128,3.3187256964747616
7,conjunction,20,53.092344,0.48717948717948717,2.792571798869641
8,feature,1,37.29591,0.5897435897435898,1.0362803521139865
8,feature,2,34.535502,0.5641025641025641,0.6538597198281041
8,feature,3,30.600992,0.7692307692307693,0.05232066937579796
8,feature,4,33.958003,0.6666666666666666,0.5699947384457059
8,feature,5,32.671498,0.6666666666666666,0.37792125443761493
8,feature,6,33.581674,0.6410256410256411,0.5145727990256096
8,feature,7,30.056245,0.7435897435897436,-0.03700831929967436
8,feature,8,31.666542,0.6923076923076923,0.22254556721827726
8,feature,9,32.728007,0.6410256410256411,0.3865155797083471
8,feature,10,30.796477,0.6923076923076923,0.0839895676718773
8,feature,11,34.146962,0.6410256410256411,0.5975915202549341
8,feature,12,32.168366,0.6923076923076923,0.30073906765563085
8,feature,13,28.862845,0.5128205128205128,-0.23850037255625348
8,feature,14,30.801534,0.6923076923076923,0.08480614023446871
8,feature,15,30.144498,0.717948717948718,-0.022427012269435744
8,feature,16,31.855184,0.6923076923076923,0.25208389438490125
8,feature,17,26.747476,0.6666666666666666,-0.6170378241869915
8,feature,18,28.886365,0.6666666666666666,-0.234449395238033
8,feature,19,29.803726,0.5897435897435898,-0.07896765970820872
8,feature,20,30.368941,0.6666666666666666,0.014464353984332953
8,conjunction,2,33.092106,0.5897435897435898,0.44153725506468994
8,conjunction,4,31.80401,0.6153846153846154,0.24408818795225687
8,conjunction,5,35.243322,0.5641025641025641,0.7547577291652404
8,conjunction,6,30.857399,0.5128205128205128,0.09381795869682266
8,conjunction,7,31.011175,0.6410256410256411,0.11854020140456432
8,conjunction,8,32.78899,0.6666666666666666,0.39577371334217004
8,conjunction,9,29.606368,0.5897435897435898,-0.1120095291686454
8,conjunction,10,32.369592,0.5897435897435898,0.3317517120411164
8,conjunction,11,35.645859,0.5897435897435898,0.8112382941332055
8,conjunction,12,35.227845,0.48717948717948717,0.752573270437397
8,conjunction,13,34.766358,0.6410256410256411,0.6869931500516699
8,conjunction,14,31.616015,0.5641025641025641,0.21460396547746316
8,conjunction,15,46.306392,0.6923076923076923,2.1124690584186
8,conjunction,16,41.76668,0.6923076923076923,1.5993256675540364
8,conjunction,17,37.198447,0.6410256410256411,1.0232671203437609
8,conjunction,18,32.172872,0.5641025641025641,0.30143564651972876
8,conjunction,19,32.954032,0.6666666666666666,0.4207434662335508
8,conjunction,20,41.198045,0.48717948717948717,1.531152193194993
9,feature,1,24.477678,0.7435897435897436,-1.0580564449594396
9,feature,2,26.080015,0.6923076923076923,-0.7427153259249879
9,feature,3,21.794998,0.6410256410256411,-1.6353544548307153
9,feature,4,24.048241,0.7692307692307693,-1.1460813462501143
9,feature,5,25.662144,0.5641025641025641,-0.8230449336211406
9,feature,6,22.416803,0.717948717948718,-1.4954559225100845
9,feature,7,25.267117,0.6153846153846154,-0.9001950584769706
9,feature,8,24.897308,0.6923076923076923,-0.9735210632707171
9,feature,9,27.489061,0.717948717948718,-0.4810297882481947
9,feature,10,23.782639,0.6666666666666666,-1.2013140052388325
9,feature,11,26.879927,0.7692307692307693,-0.5924716302373971
9,feature,12,27.316303,0.7948717948717948,-0.5123832181400249
9,feature,13,26.13951,0.6923076923076923,-0.7313830730428269
9,feature,14,24.404061,0.6666666666666666,-1.0730360483032344
9,feature,15,24.064348,0.7435897435897436,-1.1427514978232192
9,feature,16,28.43028,0.5641025641025641,-0.3135978995016185
9,feature,17,26.376387,0.6153846153846154,-0.6865184968863959
9,feature,18,27.189858,0.6410256410256411,-0.5354573496093744
9,feature,19,23.430528,0.7692307692307693,-1.2754950642543437
9,feature,20,24.032444,0.6153846153846154,-1.1493492744426088
9,conjunction,1,42.959145,0.5384615384615384,1.7393253436639258
9,conjunction,2,38.520459,0.5128205128205128,1.1969446844339322
9,conjunction,3,34.9131,0.41025641025641024,0.707940005213206
9,conjunction,4,33.562268,0.6153846153846154,0.511698064652664
9,conjunction,5,32.009254,0.5128205128205128,0.2760793139435935
9,conjunction,6,33.579799,0.6153846153846154,0.5142951158436794
9,conjunction,7,39.616988,0.6153846153846154,1.3365358501161466
9,conjunction,8,34.119309,0.6923076923076923,0.5935624520934986
9,conjunction,9,40.895513,0.5384615384615384,1.494497235433927
9,conjunction,10,34.472213000000004,0.5641025641025641,0.6447375274704341
9,conjunction,11,36.02366,0.5384615384615384,0.8636708651522461
9,conjunction,12,39.221535,0.717948717948718,1.286644121064742
9,conjunction,13,35.059901,0.46153846153846156,0.7288073729010014
9,conjunction,14,33.334737,0.6666666666666666,0.47786790142880003
9,conjunction,15,38.741098,0.6410256410256411,1.2253492742942123
9,conjunction,16,37.1425,0.6153846153846154,1.0157816806779743
9,conjunction,17,33.90285,0.6410256410256411,0.5619108848523815
9,conjunction,18,41.515851,0.5384615384615384,1.5693689887888607
9,conjunction,19,35.260035,0.5384615384615384,0.757115562713051
9,conjunction,20,41.174114,0.6666666666666666,1.528262518681761
10,feature,1,32.653251,0.7948717948717948,0.3751429345268349
10,feature,2,30.544463,0.6923076923076923,0.04312516060061573
10,feature,3,30.00002,0.7435897435897436,-0.04632025116110876
10,feature,4,28.103283,0.6410256410256411,-0.37113007171140816
10,feature,5,28.7297,0.7948717948717948,-0.2614950797101913
10,feature,6,30.046701,0.7435897435897436,-0.03858775951638021
10,feature,7,27.539434,0.7435897435897436,-0.4719248119404166
10,feature,8,27.917264,0.6410256410256411,-0.40415790426554377
10,feature,9,24.748893,0.6410256410256411,-1.0032556280758502
10,feature,10,27.072572,0.7948717948717948,-0.5569562442045214
10,feature,11,24.358517,0.7435897435897436,-1.0823259936007537
10,feature,12,23.335948,0.6923076923076923,-1.2956107005057693
10,feature,13,26.82316,0.6153846153846154,-0.6029855672756987
10,feature,14,25.245186,0.6153846153846154,-0.904513527514429
10,feature,15,25.266725,0.6666666666666666,-0.9002722149321499
10,feature,16,25.347101,0.7435897435897436,-0.8844769794756306
10,feature,17,26.216121,0.6666666666666666,-0.7168285974997852
10,feature,18,25.081001,0.6410256410256411,-0.936963139545705
10,feature,19,25.724157,0.717948717948718,-0.8110415381824106
10,feature,20,25.447404,0.6666666666666666,-0.8648358584181056
10,conjunction,1,32.507368,0.6410256410256411,0.3528745491951013
10,conjunction,2,31.1986,0.48717948717948717,0.14850688763851122
10,conjunction,3,32.787079,0.6923076923076923,0.3954838563202806
10,conjunction,4,31.269604,0.5897435897435898,0.15981245859604182
10,conjunction,5,27.68459,0.5384615384615384,-0.4457805455062781
10,conjunction,6,28.199858,0.5384615384615384,-0.3540692070940316
10,conjunction,7,28.95633,0.5641025641025641,-0.22241841402672838
10,conjunction,8,28.72164,0.5384615384615384,-0.26289049475042886
10,conjunction,9,29.66563,0.717948717948718,-0.10206474414562101
10,conjunction,10,27.712109,0.5384615384615384,-0.4408395175059022
10,conjunction,11,30.078589,0.46153846153846156,-0.03331256284673726
10,conjunction,12,27.202133,0.6153846153846154,-0.5332126663404012
10,conjunction,13,25.993173,0.5641025641025641,-0.7593029647450221
10,conjunction,14,28.24571,0.5641025641025641,-0.34598947335311825
10,conjunction,15,27.220591,0.6410256410256411,-0.5298392270380549
10,conjunction,16,31.562744,0.46153846153846156,0.2062173181801583
10,conjunction,17,27.723622,0.6923076923076923,-0.43877381750430333
10,conjunction,18,27.141375,0.48717948717948717,-0.544333171052057
10,conjunction,19,28.878308,0.6153846153846154,-0.23583672455838003
10,conjunction,20,28.938204,0.6410256410256411,-0.22553251682591863
11,feature,1,29.029871,0.717948717948718,-0.20980380993074552
11,feature,3,29.209405,0.6410256410256411,-0.17914179908198288
11,feature,4,29.996533,0.7692307692307693,-0.04689833944292092
11,feature,5,27.585652,0.7435897435897436,-0.4635854948486353
11,feature,6,24.547599,0.7948717948717948,-1.0438705615281874
11,feature,7,26.383598,0.7435897435897436,-0.68515905905218
11,feature,8,28.536441,0.6923076923076923,-0.29506203701100503
11,feature,9,27.272269,0.6923076923076923,-0.5204065548128762
11,feature,10,27.590701,0.6153846153846154,-0.46267532824077645
11,feature,11,28.27893,0.6923076923076923,-0.34014385590383983
11,feature,12,28.362455,0.7435897435897436,-0.3254765127575599
11,feature,13,27.754423,0.717948717948718,-0.4332516162469223
11,feature,14,27.38324,0.6666666666666666,-0.5002115169905476
11,feature,15,26.857601,0.8974358974358975,-0.5966040247733039
11,feature,16,25.986626,0.6923076923076923,-0.7605557489380899
11,feature,17,25.659724,0.6666666666666666,-0.8235139428932581
11,feature,18,27.454228,0.8717948717948718,-0.48733565518331534
11,feature,19,26.321187,0.5641025641025641,-0.6969372832234844
11,feature,20,26.337363,0.6666666666666666,-0.6938818642350166
11,conjunction,3,44.392617,0.6923076923076923,1.9025647669780983
11,conjunction,4,49.534173,0.6410256410256411,2.447579140116211
11,conjunction,5,44.510756,0.7435897435897436,1.915782099777343
11,conjunction,6,52.200388,0.5897435897435898,2.708311316042645
11,conjunction,8,44.53853,0.7692307692307693,1.9188843478346371
11,conjunction,9,41.804179,0.6666666666666666,1.6037887341475425
11,conjunction,10,46.962407,0.5641025641025641,2.182429584215221
11,conjunction,11,42.122887,0.7692307692307693,1.6415599990837622
11,conjunction,12,41.718902,0.5384615384615384,1.5936334033159338
11,conjunction,13,38.864133,0.5128205128205128,1.2411183616533479
11,conjunction,14,38.454696,0.6923076923076923,1.1884470182221665
11,conjunction,15,40.289858,0.5641025641025641,1.4202937847409987
11,conjunction,16,36.86618,0.6410256410256411,0.9786452467642505
11,conjunction,17,37.320569,0.5384615384615384,1.0395674243061017
11,conjunction,18,34.465457,0.5128205128205128,0.6437627588069763
11,conjunction,19,34.734783,0.6410256410256411,0.6824743828040732
12,feature,1,32.661259,0.6923076923076923,0.3763624376341542
12,feature,2,35.99935,0.717948717948718,0.8603136264157638
12,feature,3,36.509209,0.6923076923076923,0.9302553758941532
12,feature,4,34.752297,0.717948717948718,0.6849813566902215
12,feature,5,33.998398,0.6410256410256411,0.5759071657081829
12,feature,6,31.506635,0.6923076923076923,0.19736855431205066
12,feature,7,29.544408,0.6153846153846154,-0.12242837565434209
12,feature,8,31.943947,0.8461538461538461,0.26592229842670906
12,feature,9,29.383451,0.5897435897435898,-0.14959644669521743
12,feature,10,31.553409,0.6410256410256411,0.204746217748812
12,feature,11,28.21253,0.6923076923076923,-0.35183491882699597
12,feature,12,29.606426,0.6923076923076923,-0.1119997864321393
12,feature,13,28.240943,0.717948717948718,-0.3468288711564137
12,feature,14,32.768311,0.6923076923076923,0.39263626199460794
12,feature,15,28.647974,0.7948717948717948,-0.2756623479234647
12,feature,16,28.533912,0.717948717948718,-0.29550280169378335
12,feature,17,30.243838,0.717948717948718,-0.006064876114297164
12,feature,18,27.802019,0.6153846153846154,-0.4247303397920416
12,feature,19,25.982293,0.6666666666666666,-0.7613850524881137
12,feature,20,25.335794,0.6923076923076923,-0.8866959651745027
12,conjunction,1,36.989408,0.5384615384615384,0.9952409232610913
12,conjunction,2,31.92525,0.6153846153846154,0.2630105824993809
12,conjunction,3,32.953427,0.5897435897435898,0.42065216233448355
12,conjunction,4,30.511127,0.5897435897435898,0.037694450552548914
12,conjunction,5,27.078026,0.5384615384615384,-0.5559544456615788
12,conjunction,6,39.656167,0.46153846153846156,1.3414516676790187
12,conjunction,7,46.364636,0.6410256410256411,2.1187204368117567
12,conjunction,8,34.364924,0.717948717948718,0.6292350443408489
12,conjunction,9,38.383779,0.6153846153846154,1.1792670694129872
12,conjunction,10,31.232056,0.7948717948717948,0.15383710201503545
12,conjunction,11,36.748053,0.5128205128205128,0.9626843873033395
12,conjunction,12,34.255865,0.5384615384615384,0.6134271258758557
12,conjunction,13,38.546948,0.6153846153846154,1.2003634030043568
12,conjunction,14,36.038388,0.5897435897435898,0.8657037168584611
12,conjunction,15,31.498578,0.6153846153846154,0.19609661790180286
12,conjunction,16,31.829778,0.5384615384615384,0.24811592840101965
12,conjunction,17,41.847915,0.5897435897435898,1.6089890629207015
12,conjunction,18,43.775708,0.5128205128205128,1.8329687923707378
12,conjunction,19,39.564948,0.717948717948718,1.3299988310445812
12,conjunction,20,38.028509,0.6153846153846154,1.1330218356454407
13,feature,1,27.458943,0.6153846153846154,-0.48648162407020423
13,feature,2,28.293376,0.717948717948718,-0.3376039814157688
13,feature,3,28.107093,0.6410256410256411,-0.37045588994345663
13,feature,4,27.223674,0.6666666666666666,-0.529275991688966
13,feature,5,25.564795,0.6666666666666666,-0.841946688600169
13,feature,6,26.982656,0.7435897435897436,-0.5735012983717224
13,feature,7,27.246323,0.717948717948718,-0.5251401850778896
13,feature,8,26.982325,0.6923076923076923,-0.5735623060479274
13,feature,9,24.069432,0.7948717948717948,-1.1417009300063221
13,feature,10,28.252873,0.7692307692307693,-0.34472844191057894
13,feature,11,24.590873,0.7435897435897436,-1.0351111683032987
13,feature,12,25.295965,0.6153846153846154,-0.8945202561745367
13,feature,13,24.191493,0.6153846153846154,-1.1165444005972593
13,feature,14,23.360318,0.6410256410256411,-1.2904198092365902
13,feature,15,24.01684,0.6923076923076923,-1.152579386240928
13,feature,16,23.408573,0.5897435897435898,-1.2801572915210486
13,feature,17,23.511684,0.6923076923076923,-1.2582991198105093
13,feature,18,22.088314,0.7435897435897436,-1.5688713426176775
13,feature,19,25.855289,0.6923076923076923,-0.7857542961605711
13,feature,20,18.808989,0.8205128205128205,-2.3681379749724547
13,conjunction,1,26.975793,0.6666666666666666,-0.5747663931442734
13,conjunction,2,26.020548,0.5384615384615384,-0.7540681084780004
13,conjunction,3,27.866404,0.48717948717948717,-0.41322645582113543
13,conjunction,4,24.801533,0.5641025641025641,-0.9926889818095503
13,conjunction,5,27.685657,0.6153846153846154,-0.44558887447645196
13,conjunction,6,26.04211,0.5897435897435898,-0.7499487342515764
13,conjunction,7,26.760375,0.5897435897435898,-0.614640056739918
13,conjunction,8,25.072102,0.5641025641025641,-0.9387280062942817
13,conjunction,9,28.405925,0.4358974358974359,-0.31786007772782726
13,conjunction,10,26.08887,0.5128205128205128,-0.741027041816126
13,conjunction,11,27.264101,0.46153846153846156,-0.5218962520850446
13,conjunction,12,26.973433,0.5641025641025641,-0.5752014993751359
13,conjunction,13,26.556135,0.5384615384615384,-0.6527422284808188
13,conjunction,14,26.247711,0.5384615384615384,-0.7108395440718978
13,conjunction,16,27.398942,0.46153846153846156,-0.4973606026001919
13,conjunction,17,27.323722,0.5641025641025641,-0.5110326919768322
13,conjunction,18,26.606935,0.41025641025641024,-0.6432378809090255
13,conjunction,19,26.362029,0.6923076923076923,-0.6892264141797797
13,conjunction,20,24.488584,0.6153846153846154,-1.0558411219098758
14,feature,1,23.217276,0.7948717948717948,-1.3209659540097074
14,feature,3,23.801065,0.6410256410256411,-1.1974624036169776
14,feature,4,24.006039,0.5641025641025641,-1.1548164805774064
14,feature,6,23.968678,0.6410256410256411,-1.1625624303383477
14,feature,7,25.585578,0.6923076923076923,-0.8379053245478548
14,feature,8,20.802196,0.7692307692307693,-1.8672160527801378
14,feature,9,22.905202,0.717948717948718,-1.388266734454867
14,feature,10,24.658945,0.7435897435897436,-1.0213633850984
14,feature,11,27.076845,0.6410256410256411,-0.556171356318521
14,feature,12,21.328467,0.717948717948718,-1.74296437750165
14,feature,13,23.461093,0.5897435897435898,-1.269011740144106
14,feature,14,25.655281,0.5384615384615384,-0.8243751358244616
14,feature,15,22.346192,0.5897435897435898,-1.511145892154315
14,feature,16,21.382493,0.6410256410256411,-1.7303828830479173
14,feature,17,23.366078,0.6153846153846154,-1.2891937012593582
14,feature,18,22.607658,0.6153846153846154,-1.4532934434570681
14,feature,19,24.304761,0.5128205128205128,-1.0933133770067145
14,feature,20,21.284621,0.6666666666666666,-1.7531986185914337
14,conjunction,1,27.141374,0.5128205128205128,-0.5443333542863202
14,conjunction,2,27.262419,0.5128205128205128,-0.5222030742487758
14,conjunction,3,25.289354,0.5897435897435898,-0.8958201598873655
14,conjunction,4,22.550612,0.6923076923076923,-1.4658582744215038
14,conjunction,5,36.700541,0.46153846153846156,0.9562502784539636
14,conjunction,6,22.758561,0.717948717948718,-1.4202081182204702
14,conjunction,7,21.039472,0.5641025641025641,-1.8108110017714445
14,conjunction,8,23.009433,0.6410256410256411,-1.3656871974786904
14,conjunction,9,25.594294,0.48717948717948717,-0.8362114293062357
14,conjunction,10,22.328325,0.5641025641025641,-1.5151238512437566
14,conjunction,11,23.573,0.6153846153846154,-1.2453463419156652
14,conjunction,12,25.545416,0.5641025641025641,-0.8457179985534578
14,conjunction,13,30.016879,0.5384615384615384,-0.043526248679433804
14,conjunction,14,24.478402,0.4358974358974359,-1.057909349099998
14,conjunction,15,27.69817,0.5641025641025641,-0.4433416471484348
14,conjunction,17,27.242065,0.5384615384615384,-0.5259174520534325
14,conjunction,18,25.225847,0.5128205128205128,-0.9083247153943511
14,conjunction,19,27.8704,0.3333333333333333,-0.4125133533593975
14,conjunction,20,25.541139,0.6923076923076923,-0.8465507226877491
15,feature,1,38.665371,0.5128205128205128,1.2156186175815562
15,feature,2,32.913531,0.6410256410256411,0.4146275331743069
15,feature,3,34.37806,0.6666666666666666,0.6311356992977506
15,feature,4,35.007396,0.5641025641025641,0.7213539820182732
15,feature,5,32.457063,0.717948717948718,0.3451725384741528
15,feature,6,34.730617,0.6923076923076923,0.6818778707241803
15,feature,7,32.688442,0.6666666666666666,0.3804997882179221
15,feature,8,28.439525,0.6410256410256411,-0.3119809602720374
15,feature,9,35.144416,0.6923076923076923,0.7407813577609823
15,feature,11,33.471833,0.8461538461538461,0.498279392735245
15,feature,12,33.5758,0.48717948717948717,0.513702821350124
15,feature,13,33.436826,0.5384615384615384,0.4930753467430084
15,feature,14,34.062321,0.7948717948717948,0.5852489376655956
15,feature,15,29.7464,0.7948717948717948,-0.08854263377562212
15,feature,16,30.309377,0.6666666666666666,0.004700551654838087
15,feature,17,29.873082,0.6923076923076923,-0.06740794367682246
15,feature,18,28.233581,0.717948717948718,-0.3481254882840057
15,feature,19,26.427388,0.717948717948718,-0.6769116167423855
15,feature,20,29.128638,0.717948717948718,-0.19291233653249462
15,conjunction,1,33.289584,0.5897435897435898,0.47112693136223593
15,conjunction,2,33.953554,0.5897435897435898,0.5693431292022246
15,conjunction,3,35.141846,0.6666666666666666,0.7404176678998026
15,conjunction,4,32.981958,0.6666666666666666,0.42495611010206685
15,conjunction,5,36.960576,0.717948717948718,0.9913629463003706
15,conjunction,6,31.55351,0.6666666666666666,0.20476213664365261
15,conjunction,7,32.444639,0.717948717948718,0.3432685080673286
15,conjunction,8,32.594879,0.6153846153846154,0.36624467357231805
15,conjunction,9,31.737129,0.6153846153846154,0.23361891698109075
15,conjunction,10,34.417858,0.4358974358974359,0.6368896633404845
15,conjunction,11,29.760373,0.5641025641025641,-0.08620706970732755
15,conjunction,12,37.017715,0.6410256410256411,0.9990453468186877
15,conjunction,13,28.533916,0.6153846153846154,-0.2955021045262322
15,conjunction,14,33.563389,0.38461538461538464,0.5118641707523902
15,conjunction,15,34.92335,0.7435897435897436,0.7093998619267209
15,conjunction,16,30.71101,0.5641025641025641,0.07016857382566778
15,conjunction,17,38.967521,0.5128205128205128,1.2543307900741478
15,conjunction,18,30.754084,0.6153846153846154,0.07713893436373032
15,conjunction,19,36.909372,0.6153846153846154,0.9844684160284015
15,conjunction,20,41.024501,0.5641025641025641,1.510158548375145
16,feature,1,30.719141,0.7435897435897436,0.07148510424551123
16,feature,2,30.166853,0.6923076923076923,-0.018740258314756102
16,feature,3,26.792176,0.6923076923076923,-0.6087335706971432
16,feature,4,27.706519,0.717948717948718,-0.44184280305584395
16,feature,5,25.084513,0.6410256410256411,-0.9362668052921891
